Age,Gender,Job Type,Daily Social Media Time,Number Of Notifications,Work Hours Per Day,Perceived Productivity Score,Actual Productivity Score,Stress Level,Sleep Hours,Screen Time Before Sleep,Breaks During Work,Uses Focus Apps,Has Digital Wellbeing Enabled,Coffee Consumption Per Day,Days Feeling Burnout Per Month,Weekly Offline Hours,Job Satisfaction Score,Social Platform Preference Facebook,Social Platform Preference Instagram,Social Platform Preference Telegram,Social Platform Preference Tiktok,Social Platform Preference Twitter,High Stress,Social Addicted,Low Sleep,Too Many Notifications,Burnout Risk,Job Optimism,Stress Sleep Ratio,Insomnia Pressure,Mins Per Notification,Distraction Load,Work To Social Ratio,Overbooked Hours,is_outlier
1,M,Education,0.478010251,75,9.038448968,6.61027415,6.132903143,4,9.389829026,1.105163526,2,1,0,4,24,6.702216088,6.017721886,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Pessimistic Job,0.4259928470395133,0.0,0.3824082008,35.850768825,18.90848355049189,-5.093711755000001,True
3,F,Education,0.803699026,62,10.87149097,4.949045639,4.52037257,4,6.722719735,0.824766629,5,0,0,1,16,17.02564488,5.860386734,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,Pessimistic Job,0.5949972864665315,5.10912106,0.7777732509677419,49.829339612,13.5268186451678,-5.602090269000001,True
3,F,Education,1.271860771,78,7.605640704,6.168307315,5.319420335,10,3.8844119,0.701889098,5,0,0,5,22,2.265323444,6.053260016,1.0,0.0,0.0,0.0,0.0,1,0,1,1,1,Pessimistic Job,2.574392278017684,41.155881,0.9783544392307691,99.205140138,5.979931826987688,-11.238086625,True
3,F,Education,2.618285378,59,7.416311554,3.73955105,3.641722479,9,4.585075031,0.108563505,2,1,0,4,30,14.12230052,3.552781912,1.0,0.0,0.0,0.0,0.0,1,0,1,1,1,Pessimistic Job,1.962890451988331,30.734324721000004,2.6626630962711864,154.478837302,2.832506959063803,-9.380328037000002,True
2,F,Education,2.015120223,59,7.238835933,6.342471941,4.71140034,8,4.187509021,0.277310245,5,0,1,2,0,0.0,6.589687141,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,Pessimistic Job,1.910443645585164,30.499927832,2.049274803050847,118.892093157,3.5922600797600155,-10.558534823,True
3,F,Education,6.403580733,40,8.767037353,5.708889071,5.393646136,6,4.072625149,0.0,4,0,0,5,2,13.22365723,5.250018593,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,Pessimistic Job,1.473251227521701,23.564249106,9.6053710995,256.14322932,1.3690835984655023,-4.756756764999999,True
4,M,Education,1.552077302,43,7.815424629,3.138432713,3.785026154,9,4.106182923,1.463670487,4,0,0,1,6,8.520207235,2.204717777,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,Pessimistic Job,2.191816625993016,35.044353693,2.165689258604651,66.739323986,5.035460939303138,-10.526315146,True
3,M,Education,0.487851286,43,8.224101281,6.019831944,5.251285956,9,6.840000287,0.25156918,6,0,0,1,30,15.27794761,6.006159549,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,Pessimistic Job,1.3157894184749177,10.439997417000004,0.6807227246511628,20.977605298,16.857803836966823,-8.448047146,True
4,M,Education,0.596746529,56,7.792091312,5.171612023,4.274532199,8,6.699546134,0.039268724,7,0,0,2,25,21.09993106,5.560292585,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,Pessimistic Job,1.1941107412336838,10.403630927999998,0.6393712810714286,33.417805624,13.05762318392974,-8.911616024999999,True
3,M,Education,0.701506407,52,8.405905233,2.23254398,0.906407049,1,6.509973704,1.530892487,5,1,0,1,1,14.87974459,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,Pessimistic Job,0.1536104515115872,1.490026296,0.8094304696153846,36.478333164,11.982649266095727,-8.382614656,True
3,M,Education,0.489003832,53,7.137397026,2.724085841,2.594789037,10,7.093501842,1.592148601,6,1,0,1,13,23.59628064,2.2629773495,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,Pessimistic Job,1.4097409463955983,9.064981579999998,0.553589243773585,25.917203096,14.595789560193058,-9.2800973,True
1,M,Education,0.0,81,5.794594577,4.769005692,4.349558299,1,5.828622946,0.177700129,10,0,0,2,10,0.422077912,5.998602024,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,Pessimistic Job,0.1715671110079729,2.171377054,0.0,0.0,0.0,-12.376782477,True
4,M,Education,0.892008876,72,7.186966621,4.656006282,4.047817405,1,7.130980497,1.375458914,2,1,1,3,28,16.75087616,4.815367291,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Pessimistic Job,0.1402331699575815,0.8690195029999996,0.74334073,64.224639072,8.057057294349166,-8.790044005999999,True
1,M,Education,0.58755865,71,4.709816911,5.498643711,5.072076932,8,6.848635482,1.807957863,0,0,1,1,28,19.36713894,6.318060557,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,Pessimistic Job,1.1681159000250614,9.210916144000002,0.4965284366197183,41.71666415,8.015909409213872,-11.853988957,True
4,F,Education,2.130585628,63,8.196192319,6.083594209,6.170263,5,6.830795837,1.1953164,4,0,0,7,6,8.89476417,6.55512947,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,Pessimistic Job,0.7319791308820521,5.846020814999999,2.0291291695238094,134.226894564,3.8469199319127294,-6.842426216,True
1,F,Education,0.190087029,64,6.89207173,6.922713657,6.449749893,6,8.053035428,2.262044406,2,0,0,4,24,28.82570502,5.689137387,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,Pessimistic Job,0.7450606735366272,0.0,0.1782065896875,12.165569856,36.25745410540348,-8.864805813,True
0,F,Education,0.137932555,66,4.792644362,4.665804055,5.133412069,6,5.935779884,2.137700345,0,1,0,3,27,10.02235978,4.237762595,0.0,0.0,1.0,0.0,0.0,1,0,1,1,1,Pessimistic Job,1.0108191538862663,12.385320696000004,0.1253932318181818,9.10354863,34.74628859010115,-13.133643199000002,True
2,M,Education,0.402087255,51,2.236814044,6.992734023,6.099237183,5,4.849933536,0.344600197,1,0,1,2,10,6.335482531,6.241141435,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1,Pessimistic Job,1.030941962995181,15.75033232,0.4730438294117647,20.506450005,5.563006576769015,-16.511165165,True
0,F,Education,3.546653752,81,7.124033747,7.674064278,7.073141173,5,7.861904874,1.912815693,4,0,0,2,21,0.0,5.81755232,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,Pessimistic Job,0.6359781859655199,0.6904756299999981,2.627150927407408,287.278953912,2.0086634459263677,-5.467407627,True
3,M,Education,4.394325633,63,12.0,5.136153928,4.159023233,4,9.487954663,1.0414121315,0,1,0,4,31,8.388772392,5.143385686,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,Pessimistic Job,0.4215871746941124,0.0,4.185072031428572,276.842514879,2.7307944386014054,1.882280296000001,True
0,F,Education,0.15901589,52,8.191653924,5.744138556,5.741021929,10,6.369851446,0.685988462,1,0,0,1,5,6.119994696,5.466671341,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,Pessimistic Job,1.5698953240549405,16.301485539999998,0.183479873076923,8.268826279999999,51.51468777114036,-9.27947874,True
3,F,Education,0.141126771,71,4.421778374,2.193983454,1.684645387,1,7.620655371,1.845695992,5,0,0,2,19,9.409085924,2.2511895725,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,Pessimistic Job,0.1312223098036222,0.3793446290000002,0.11926206,10.020000741,31.33196021327519,-11.816439484,True
4,M,Education,4.30897438,62,11.06219791,7.97061432,7.362500072,9,9.829439532,0.694479157,7,0,1,2,26,1.860893454,5.866919186,0.0,0.0,1.0,0.0,0.0,1,1,0,1,1,Pessimistic Job,0.9156168030435776,0.0,4.169975206451614,267.15641156000004,2.567246155220816,1.200611821999999,True
4,M,Education,8.216786448,66,5.111567382,6.057176624,5.511599207,4,5.937039675,0.989226736,3,0,0,2,27,10.89897262,5.864535715,0.0,1.0,0.0,0.0,0.0,0,1,1,1,1,Pessimistic Job,0.673736444249044,8.251841299999999,7.469805861818183,542.307905568,0.6220883814309396,-4.734606494999998,True
4,M,Education,0.262114162,36,4.894968517,3.40685551,3.31596985,2,6.664584278,0.332779647,5,0,1,3,22,0.0,5.654789141,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,Pessimistic Job,0.3000937367694579,2.670831443999999,0.4368569366666666,9.436109832,18.67494865462477,-12.178333043,True
0,F,Education,2.382446497,85,7.423635638,7.0835399,6.188387547,6,7.144176537,0.0,9,1,1,1,4,11.81239393,5.573850551,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,Pessimistic Job,0.839844867904053,5.134940778000001,1.6817269390588234,202.507952245,3.1159716062240705,-7.049741328,True
0,F,Education,4.74950577,60,4.093215836,5.993604231,5.625761407,7,3.0,1.25686973,0,0,0,1,15,7.899813402,7.573827221,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,Pessimistic Job,2.333333333333333,35.0,4.74950577,284.9703462,0.861819320623754,-12.157278394,True
4,F,Education,7.13245089,45,6.308879434,2.77354122,2.288874885,7,6.613929997,1.463828733,10,0,0,0,31,0.0,1.171236445,0.0,1.0,0.0,0.0,0.0,1,1,0,0,1,Pessimistic Job,1.0583722541930618,9.702490021000004,9.50993452,320.96029005,0.8845317733410989,-3.944739679000001,True
1,M,Education,2.0948925010000004,69,4.239332021,7.300883539,6.4585902285,9,4.07674939,1.892914785,10,0,1,3,14,0.0,6.235104046,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,Pessimistic Job,2.207641220742293,35.30925549,1.8216456530434784,144.547582569,2.02365134200268,-13.589026088,True
4,M,Education,0.838375448,54,8.739384657,2.07754052,2.125799719,7,6.67970323,0.178817663,0,0,0,1,30,8.378970201,2.052235843,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,Pessimistic Job,1.0479507485544384,9.24207739,0.9315282755555556,45.272274192,10.42418963705149,-7.742536664999999,True
0,F,Education,0.430071271,47,5.588133239,3.956625696,3.118853558,7,7.95716317,0.38151781,4,0,0,3,22,16.09576735,1.439521029,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,Pessimistic Job,0.8797105011483634,0.299857809999998,0.549027154468085,20.213349737,12.993505067210128,-10.024632319999998,True
1,O,Education,0.78566727,72,9.548820771,2.55304517,2.969947554,10,8.742991652,1.836862771,0,0,0,1,9,6.792752687,2.882550503,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,Pessimistic Job,1.1437732526843318,0.0,0.6547227250000001,56.56804344,12.153771877247731,-4.922520306999999,True
3,M,Education,2.592593244,86,6.26491503,6.955740828,5.833776136,3,5.245854906,0.200115058,9,1,0,4,10,8.499826379,6.008863876,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,Pessimistic Job,0.5718800946188427,8.262435282,1.8087859841860463,222.963018984,2.4164666187026445,-9.89663682,True
2,M,Education,0.586771831,51,7.826140233,2.7933334,2.075203235,5,5.407013342,1.638330726,4,0,1,0,11,0.0,1.803928219,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,Pessimistic Job,0.924724923676728,12.96493329,0.6903198011764705,29.925363381,13.337620893733735,-10.180074594,True
4,F,Education,0.011078746,54,8.58279606,2.51747454,2.549243245,1,5.128011661,1.607813411,2,1,0,2,25,5.170524252,3.227956615,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1,Pessimistic Job,0.1950073568680209,2.871988339,0.0123097177777777,0.598252284,774.7082621083649,-10.278113533,True
3,M,Education,0.254765328,55,4.579400897,7.075935403,6.333220696,6,3.486066211,0.8419549,0,0,1,4,17,15.26299592,7.344286392,0.0,0.0,0.0,0.0,1.0,1,0,1,1,1,Pessimistic Job,1.721137705608541,27.083602734000003,0.2779258123636364,14.01209304,17.974976944272417,-15.679767564,True
3,M,Education,0.416785572,60,7.231332083,8.176195259,7.970381905,1,8.169240709,0.474243389,8,1,0,5,25,15.2051172,7.325982832,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,Pessimistic Job,0.1224103971986412,0.0,0.416785572,25.00713432,17.350245711000763,-8.182641636,True
4,M,Education,0.228329322,65,4.730018702,3.894295306,3.422005742,5,6.613291246125,1.081466603,7,0,1,3,17,19.09962769,3.015683399,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Pessimistic Job,0.7560531986141857,6.933543769375001,0.210765528,14.84140593,20.71577430602628,-12.428360729875,True
0,M,Education,1.003582834,61,9.898160313,4.443182543,4.570658005,4,6.872974583,0.688732006,2,0,1,4,31,15.26493244,4.298867969,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Pessimistic Job,0.5819896395214124,4.508101667999998,0.9871306563934426,61.218552874,9.862823453793752,-6.225282270000001,True
3,F,Education,3.404980556,61,0.13786894,6.745727425,6.767549917,2,6.113821114,0.916347149,7,0,0,0,27,4.597441317,7.594943743,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,Pessimistic Job,0.3271276608699284,3.772357772,3.349161202622951,207.703813916,0.0404903751233051,-14.34332939,True
4,M,Education,1.028400226,57,9.60123594,6.147184425,6.177052476,4,5.697866245,0.0,6,0,0,3,10,25.67255686,5.112685941,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,Pessimistic Job,0.702017181170247,9.20853502,1.0825265536842106,58.618812882,9.33608890513799,-7.672497588999999,True
1,F,Education,0.0,38,7.651151121,2.409030589,1.735432528,2,4.662722014,2.144582772,1,0,0,3,1,22.78062687,3.351000634,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,Pessimistic Job,0.4289339990664089,6.674555972,0.0,0.0,0.0,-11.686126865,True
1,M,Education,7.55949707,66,6.271317878,2.759828565,2.523204234,3,4.608941354,1.921327294,10,0,0,2,8,0.0,2.099213664,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,Pessimistic Job,0.6509086945522458,10.173175938,6.872270063636363,498.92680662,0.8295945907417357,-5.560243698000001,True
2,F,Education,0.207380505,66,6.602257904,8.397617059,6.790509019,2,7.147480043,1.046377815,7,1,0,6,25,1.760294791,5.299282019,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Pessimistic Job,0.2798188995237184,1.7050399140000003,0.1885277318181818,13.68711333,31.836444336944787,-10.042881548,True
4,F,Education,0.39462462,68,5.574463321,2.870818437,2.611285614,4,5.796997341,0.982017067,1,1,0,0,23,22.74068426,3.186994915,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,Pessimistic Job,0.6900123917100137,8.812010636,0.348198194117647,26.83447416,14.125989708903615,-12.233914718,True
3,F,Education,0.611464412,63,4.214326284,2.501552531,2.637955341,1,5.060865762,1.013408507,2,0,0,3,31,2.275163724,2.819418272,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,Pessimistic Job,0.1975946502095741,2.9391342380000003,0.5823470590476191,38.522257956,6.89218571235508,-14.113343542,True
0,M,Education,0.548071338,60,3.648650184,7.609470321,6.233134411,1,4.153092186,0.0,3,0,0,5,18,0.0,8.507340653,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1,Pessimistic Job,0.2407844457127588,3.846907814,0.548071338,32.88428028,6.657254140153558,-15.650186292,True
1,F,Education,0.945696485,80,8.812029816,3.826808633,4.272602469,2,6.618975591,0.216998042,2,0,0,2,27,15.09194924,2.87020607,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,Pessimistic Job,0.3021615614838426,2.762048818,0.70927236375,75.6557188,9.3180316896282,-7.623298108,True
4,M,Education,4.465786548,48,5.220017582,6.795480239,6.065175278,8,3.716618028,0.612393744,3,1,1,0,5,19.80971918,6.780502788,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,Pessimistic Job,2.1524945366271573,34.267055776,5.582233185,214.357754304,1.168890972708443,-10.597577842,True
4,F,Education,0.843753968,63,7.195043109,8.895646656,8.570608658,9,6.566089756,1.551500262,7,0,0,1,8,14.95426607,8.462337084,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,Pessimistic Job,1.370678795819982,12.905192195999998,0.8035752076190477,53.156499984,8.527418396685988,-9.395113167,True
0,M,Education,8.319852461,66,10.00732525,3.698731486,4.052683919,1,4.3811635,0.421493653,7,0,1,0,19,0.0,3.240933011,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,Pessimistic Job,0.2282498701543551,3.6188365,7.563502237272727,549.110262426,1.202824845381594,-1.291658789000003,True
2,F,Education,0.13988942,60,4.686006393,6.382036552,5.566502986,3,6.317298745,1.579037118,1,0,0,2,8,4.506113211,5.440551658,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,Pessimistic Job,0.4748865173385115,5.048103764999999,0.13988942,8.3933652,33.49793281722092,-12.856805442,True
0,M,Education,1.645755904,56,0.947374072,4.892159661,4.466012494,1,5.577347985,0.812811671,10,0,0,2,22,9.509321032,4.982954013,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,Pessimistic Job,0.1792966841390299,2.422652015,1.7633098971428571,92.162330624,0.5756467710049911,-15.829522039,True
2,M,Education,0.040240424,56,7.167430513,4.404802283,4.110152665,6,6.523404078,1.390388203,5,0,0,2,0,17.44453649,4.3969542445,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,Pessimistic Job,0.9197651913415624,8.859575531999997,0.0431147399999999,2.253463744,178.11518370184174,-10.268924984999998,True
3,F,Education,1.419723387,61,10.02695853,8.364205296,8.176404747,4,4.972805986,1.546999278,10,0,0,1,20,27.31405668,8.317175319,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,Pessimistic Job,0.8043748361108894,12.108776056,1.396449233114754,86.603126607,7.062614183730426,-7.580512097,True
0,M,Education,7.698349657,62,6.186175797,2.805446406,3.379502926,1,5.151705805,0.543769033,5,0,0,1,7,3.726236391,4.091754077,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,Pessimistic Job,0.1941104631847276,2.8482941950000003,7.450015797096774,477.297678734,0.8035716838835708,-4.963768741000003,True
0,F,Education,0.551294747,57,5.156357524,5.935640255,5.670604612,1,7.716216013,0.80078659,7,0,0,3,8,13.32717227,5.129755744,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,Pessimistic Job,0.1295972013115283,0.2837839869999996,0.5803102600000001,31.423800579,9.353177319500196,-10.576131716,True
3,M,Education,0.535742563,77,9.034825285,6.02565345,6.35438612,7,7.447863756,0.784001159,4,0,0,0,21,0.0,5.830068631,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,Pessimistic Job,0.939866816758134,3.864953707999998,0.4174617374025974,41.252177351,16.864117038615802,-6.981568396,True
2,M,Education,4.030727165,58,10.53390777,7.529358241,6.694844362,8,3.482866013,0.981139091,0,0,0,0,4,20.64327639,4.646381976,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,Pessimistic Job,2.2969588752882064,36.137071896,4.169717756896552,233.78217557,2.6134013389616264,-5.952499052,True
0,M,Education,3.684681802,48,9.770476662,8.373473737,7.988910208,8,3.9438452,2.592438696,10,1,0,1,3,22.21587436,6.502643774,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,Pessimistic Job,2.0284771826237,32.4492384,4.6058522525,176.864726496,2.651647329953079,-6.6009963360000015,True
3,M,Education,2.664330523,68,4.268131599,7.583461625,6.531653973,10,6.416193939,1.439910967,2,0,0,7,21,27.44267334,4.261265824,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,Pessimistic Job,1.558556380164306,15.838060609999998,2.3508798732352942,181.174475564,1.60195274653617,-10.651343939,True
0,F,Education,1.075013036,55,10.41574055,4.642693279,5.267601528,9,6.446230823,1.593710833,2,0,0,4,25,14.86128819,4.649390378,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,Pessimistic Job,1.3961647119256435,13.983922593000004,1.1727414938181815,59.12571698000001,9.688943483658369,-6.063015590999999,True
4,F,Education,1.770690847,65,5.620602119,7.981617272,6.614492406,9,4.683645876,1.622545348,5,0,0,0,3,8.255078151,5.905189937,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0,Pessimistic Job,1.921579948244576,29.847187116,1.6344838587692307,115.094905055,3.1742424876272035,-11.925061158,True
1,M,Education,0.747349626,73,5.694806391,4.935745052,4.402073287,10,10.0,0.148134106,6,0,0,3,16,17.92378439,3.745675563,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,Pessimistic Job,1.0,0.0,0.6142599665753424,54.556522698,7.620002998435969,-7.557843982999998,True
2,F,Education,0.397430472,59,9.810156559,7.349393316,6.881751538,8,3.715931388,1.993070047,0,0,0,4,10,7.196600142,5.083019415,0.0,0.0,0.0,0.0,1.0,1,0,1,1,1,Pessimistic Job,2.152892280475013,34.272548896,0.4041665816949152,23.448397848,24.68395669217835,-10.076481581,True
3,F,Education,4.698705537,71,8.242033229,3.931717131,3.880749087,9,3.890581553,0.018621344,5,1,0,1,30,0.0,3.5659719275,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,Pessimistic Job,2.313278844665308,36.98476602299999,3.970737073521128,333.608093127,1.7541072033771925,-7.168679681,True
1,M,Education,5.830425198,85,6.195795473,7.261176259,6.472546281,8,7.266570491,0.962456346,8,0,1,2,8,1.010022893,7.272763054,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,Pessimistic Job,1.1009320022297158,5.867436071999997,4.1155942574117645,495.58614183,1.0626661457084352,-4.707208838,True
3,M,Education,4.856396617,52,7.907307181,6.767048253,5.680863796,7,6.465720978,1.492390127,10,0,1,4,31,36.35908404,6.928735256,1.0,0.0,0.0,0.0,0.0,1,1,0,1,1,Pessimistic Job,1.0826325515465198,10.739953153999998,5.603534558076922,252.532624084,1.628225164583999,-4.770575223999998,True
0,M,Education,1.122256748,62,8.056236719,7.808756396,6.113672478,3,3.0,1.390183431,3,0,1,1,5,15.2348611,5.344827276,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,Pessimistic Job,1.0,15.0,1.0860549174193548,69.57991837600001,7.178603945449387,-11.821506533,True
0,M,Education,0.463818111,51,5.271753562,4.522823096,4.819357608,6,5.297711488,0.964693855,5,1,0,3,7,0.0,4.254608697,1.0,0.0,0.0,0.0,0.0,1,0,1,1,0,Pessimistic Job,1.132564507068906,16.213731072,0.5456683658823529,23.654723661,11.365993343024073,-12.966716839,True
4,M,Education,0.167346694,57,10.23970703,6.560919968,5.896017121,8,4.998019705,1.01335035,8,1,0,1,6,13.06190731,5.435450062,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,Pessimistic Job,1.6006339454798129,24.01584236,0.1761544147368421,9.538761558,61.18858272754406,-8.594926570999998,True
1,M,Education,6.548276858,79,4.498768258,5.286526387,5.170769697,10,6.499520581,1.489868919,6,0,1,2,1,5.026314042,4.930450219,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,Pessimistic Job,1.5385750187841432,15.004794190000004,4.97337482886076,517.313871782,0.6870155852533747,-6.453434303000002,True
3,F,Education,3.950132064,70,8.82436602,4.469371253,3.836582763,10,4.813499406,1.317571847,5,0,1,0,27,18.75823595,2.379437316,0.0,0.0,0.0,0.0,1.0,1,0,1,1,1,Pessimistic Job,2.0774906479753703,31.86500594,3.3858274834285718,276.50924448,2.233942024476071,-6.412002510000001,True
1,F,Education,0.662597499,55,8.000427103,5.497038098,5.423755477,2,5.248668765,1.276519373,3,1,0,3,5,0.0,4.533997498,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,Pessimistic Job,0.3810490030037169,5.502662470000001,0.7228336352727273,36.442862445,12.074339421857673,-10.088306633,True
1,F,Education,1.342659699,61,8.723161713,4.955811852,5.09935092,2,6.4854257505,0.514268603,6,0,0,1,16,11.34551914,6.131667022,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,Pessimistic Job,0.3083837633706326,3.029148499,1.3206488842622952,81.902241639,6.496926748823196,-7.448752837499999,True
0,F,Education,1.050645148,54,7.632233302,4.969233182,4.589099216,8,4.1233578,1.347196413,6,0,0,2,10,16.934019,5.077012265,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,Pessimistic Job,1.9401663372506748,31.0131376,1.1673834977777775,56.734837992,7.264330222748051,-11.19376375,True
3,M,Education,4.628631527,71,6.976671252,6.258290004,5.739673382,9,3.836655158,1.323125932,1,1,1,0,25,14.97669215,5.123450276,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,Pessimistic Job,2.3457933093709644,37.470103578,3.91151960028169,328.632838417,1.507285946462422,-8.558042063000002,True
4,M,Education,2.43176696,47,5.329914186,4.776184988,4.037335121,9,4.571805336,0.0,8,0,0,1,0,10.76714928,4.507906415,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,Pessimistic Job,1.9685877544108976,30.853751976,3.1043833531914897,114.29304712,2.191786578924487,-11.666513518,True
3,M,Education,0.0,56,3.257337605,3.306938534,3.060700199,9,4.989525079,0.0,2,1,0,3,5,9.133101729,3.133834952,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0,Pessimistic Job,1.8037788882712216,27.094274289,0.0,0.0,0.0,-15.753137316,True
2,F,Education,0.60758526,51,4.799824022,4.113986079,3.194014323,1,6.506149383,1.621325554,4,0,0,1,28,5.892427919,4.442293016,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,Pessimistic Job,0.153700743885917,1.4938506169999997,0.7148061882352941,30.98684826,7.899836184307697,-12.086441335,True
1,F,Education,3.586742073,82,7.01542775,6.14054245,5.726811443,10,3.873577144,0.856809057,2,0,0,3,8,19.82250433,5.048443205,1.0,0.0,0.0,0.0,0.0,1,0,1,1,0,Pessimistic Job,2.5815930929604844,41.26422855999999,2.6244454192682927,294.112849986,1.9559331580629105,-9.524253033,True
1,M,Education,0.776509848,52,5.019020642,4.229149571,3.447004986,7,6.302720085,1.559272434,9,0,0,1,31,19.14776369,2.638846358,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,Pessimistic Job,1.1106315853466942,11.880959405000002,0.8959729015384615,40.378512096,6.46356341123957,-11.901749425,True
1,F,Education,0.536682267,56,6.554949821,6.959380527,7.021052741,5,7.748193705,0.756420329,9,0,0,2,25,19.73695009,6.216412928,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Pessimistic Job,0.6453116933271095,1.259031474999999,0.5750167146428572,30.054206952,12.213837169693551,-9.160174207,True
4,F,Education,0.048020761,62,11.46140046,7.859415561,6.898981684,4,7.103250792,0.0,1,0,0,4,0,21.57646981,7.453585719,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,Pessimistic Job,0.5631224515548543,3.5869968320000005,0.0464717041935483,2.977287182,238.675943931834,-5.387327986999999,True
0,M,Education,4.726059035,63,0.755082318,3.197242377,2.72714349,2,6.124857258,0.0,5,0,0,2,13,6.08827531,2.034305797,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,Pessimistic Job,0.3265382221581889,3.750285484000001,4.501008604761904,297.741719205,0.1597699716419221,-12.394001389,True
2,F,Education,4.575209603,67,7.955126444,7.317764421,6.680250841,7,3.342218988,1.376058303,1,0,0,2,16,15.46485633,5.454512504,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,Pessimistic Job,2.09441692035531,32.604467084,4.097202629552239,306.539043401,1.7387457918395175,-8.127444964999999,True
4,F,Education,3.377278008,79,9.063211794,8.151826233,7.092434303,1,8.273390326,1.892026847,6,0,0,7,8,0.370096541,7.479734723,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,Pessimistic Job,0.1208694332790506,0.0,2.5650212718987344,266.804962632,2.68358476042876,-3.2861198720000004,True
4,M,Education,7.035990935,52,7.140873214,4.566099351,3.861815267,8,5.971239396,0.9050623,0,1,0,4,7,7.940385748,3.783202345,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,Pessimistic Job,1.339755362238369,16.230084832000003,8.118451078846153,365.87152862,1.0149065398134995,-3.851896455000002,True
