Age,Gender,Job Type,Daily Social Media Time,Number Of Notifications,Work Hours Per Day,Perceived Productivity Score,Actual Productivity Score,Stress Level,Sleep Hours,Screen Time Before Sleep,Breaks During Work,Uses Focus Apps,Has Digital Wellbeing Enabled,Coffee Consumption Per Day,Days Feeling Burnout Per Month,Weekly Offline Hours,Job Satisfaction Score,Social Platform Preference Facebook,Social Platform Preference Instagram,Social Platform Preference Telegram,Social Platform Preference Tiktok,Social Platform Preference Twitter,High Stress,Social Addicted,Low Sleep,Too Many Notifications,Burnout Risk,Job Optimism,Stress Sleep Ratio,Insomnia Pressure,Mins Per Notification,Distraction Load,Work To Social Ratio,Overbooked Hours,is_outlier
0,M,Finance,4.937246766,70,9.230564409,5.158968736,4.688383889,10,8.315879019,1.337896341,2,0,1,3,28,1.658222081,3.832469301,0.0,0.0,0.0,0.0,1.0,1,1,0,1,1,Optimistic Job,1.202518696718909,0.0,4.231925799428572,345.60727362,1.8695772859816584,-1.5163098059999989,False
4,F,Finance,3.230137681,67,7.649588636,7.644434857,6.35195566,5,6.004483045,0.603262454,3,1,0,0,31,8.417246184,6.031180746,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,Optimistic Job,0.8327111530714632,9.977584775,2.892660609850746,216.419224627,2.36819274949042,-7.115790638,False
0,O,Finance,2.174025216,61,5.474801605,7.220859236,7.048645242,9,4.829391347,0.0,7,0,0,0,23,0.0,8.282447817,0.0,0.0,0.0,1.0,0.0,1,0,1,1,1,Optimistic Job,1.8635888776317056,28.535477877000005,2.138385458360656,132.615538176,2.518278796725787,-11.521781832,False
3,F,Finance,6.405457058,56,4.909377393,6.205209369,5.653974726,6,6.608274045,0.970768947,3,1,0,0,29,3.34033752,5.436562983,1.0,0.0,0.0,0.0,0.0,1,1,0,1,1,Optimistic Job,0.9079526604287488,8.35035573,6.862989705,358.705595248,0.7664367036648082,-6.076891504000002,False
2,M,Finance,1.775964329,69,6.453309296,8.912525891,7.619581306,1,4.987921025,1.908595251,4,0,1,4,6,4.615925546,10.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,Optimistic Job,0.2004843290396724,3.012078975,1.544316807826087,122.541538701,3.6336930819064888,-10.78280535,False
3,F,Finance,2.860718712,52,5.794622053,5.676486893,5.305473935,8,4.260019146,1.213391158,0,1,0,1,29,8.144057073,6.782283562,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,Optimistic Job,1.877925832214088,29.919846832,3.300829283076923,148.757373024,2.0255826022646017,-11.084640089,True
2,F,Finance,0.157635487,68,9.451714066,8.317333953,7.28662013,7,6.998224984,0.0,6,0,0,1,3,3.390209638,8.417366007,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,Optimistic Job,1.0002536380302232,7.012425111999999,0.1390901355882353,10.719213116,59.95930387172274,-7.392425463000002,True
1,M,Finance,4.411872175,65,6.832652737,8.077436613,7.226711027,3,6.910921335,0.0,2,0,1,1,1,2.006396162,8.112357992,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,Optimistic Job,0.4340955213607564,3.267235994999999,4.072497392307692,286.771691375,1.5486968946465454,-5.844553753,False
4,M,Finance,3.278914114,45,7.075622955,2.48532684,2.410045784,5,5.617909514,0.824712317,2,1,0,2,28,1.788506224,4.403168408,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,Optimistic Job,0.8900107749225667,11.91045243,4.371885485333333,147.55113513,2.157916526324727,-8.027553417,False
3,O,Finance,0.0,61,6.630503728,5.496923443,5.669102699,7,9.759819901,0.865989167,2,0,0,1,11,21.37487339,5.155952864,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,Optimistic Job,0.717226349564378,0.0,0.0,0.0,0.0,-7.609676370999999,False
0,F,Finance,1.920461382,62,6.546185105,5.663115354,5.118090781499999,4,7.60320566,0.0,6,0,0,2,18,0.0,6.168577052,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Optimistic Job,0.5260938844576776,1.5871773599999983,1.8585110148387096,119.068605684,3.408652299054665,-7.930147853000001,False
0,F,Finance,4.416728432,55,3.584733264,8.851708921,7.891575192,4,6.522228974,0.600448388,5,0,0,3,7,19.4762602,9.027063042,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,Optimistic Job,0.6132872697271852,5.911084104,4.818249198545455,242.92006376,0.8116263698777484,-9.47630933,False
4,O,Finance,2.51316292,64,7.271939799,3.715013954,3.67922148,3,5.741737814,1.057316644,2,0,0,2,10,11.62572496,1.490056646,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1,Optimistic Job,0.5224898971675686,6.774786557999999,2.3560902375,160.84242688,2.893540940433738,-8.473159466999999,False
1,M,Finance,4.393278133,59,4.384385679,3.506980021,2.792213411,6,4.842927022,1.861467084,3,0,0,2,21,0.0,2.347601869,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,Optimistic Job,1.2389201763197664,18.942437868000003,4.467740474237289,259.203409847,0.997975895508822,-10.379409166,False
3,F,Finance,2.143693433,73,8.128102522,3.72754965,3.469161904,1,6.5065971075,1.327783263,6,0,0,0,29,3.180345632,3.990873681,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Optimistic Job,0.1536901676065548,1.4934028924999998,1.7619398079452055,156.489620609,3.7916347537740487,-7.221606937499999,False
3,F,Finance,5.824743395,49,6.801975723,3.104963356,3.404878071,6,6.669603146,0.092096309,5,0,0,3,3,9.032544438,1.16287462,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,Optimistic Job,0.8996037498270666,7.982381124,7.132338851020408,285.412426355,1.167772597302546,-4.703677736,False
1,M,Finance,3.029453526,58,6.489657593,4.151234864,3.769675732,9,5.822206122,1.10850163,0,0,1,3,20,10.65839752,5.32071454,1.0,0.0,0.0,0.0,0.0,1,0,1,1,1,Optimistic Job,1.5458058013425997,19.600144902,3.133917440689656,175.708304508,2.142187538875617,-8.658682759000001,False
0,F,Finance,2.188007393,65,9.66077243,7.159898615,7.172452415,7,8.182173941,0.552516269,4,0,0,0,22,3.619938204,6.704164101,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,Optimistic Job,0.8555183561820591,0.0,2.019699132,142.220480545,4.415328970508647,-3.969046236000001,False
2,F,Finance,3.462984231,64,6.564793655,3.873211635,2.713139861,1,4.688684838,0.822183254,0,0,0,5,12,8.610083371,3.586273604,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1,Optimistic Job,0.2132794236659674,3.311315162,3.2465477165625,221.630990784,1.8957041722088048,-9.283537276,False
1,M,Finance,2.254804078,59,5.162878603,7.599104897,6.880073371,10,7.514615688,1.81738807,5,0,0,2,29,9.017519341,7.227000642,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,Optimistic Job,1.3307400424973004,4.853843119999999,2.293021096271186,133.03344060199998,2.289723818301521,-9.067701630999998,False
3,F,Finance,2.753657518,58,8.674169219,2.191087313,1.789074783,3,6.226326719,0.245066213,7,0,1,1,1,14.263151,1.954429891,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,Optimistic Job,0.4818250206570953,5.321019842999999,2.8486112255172413,159.71213604399998,3.150053760243978,-6.3458465440000005,False
4,M,Finance,2.530593856,61,10.77913303,3.438866906,3.013592162,7,5.45252021,0.084117716,5,0,0,4,12,7.461220402,3.266448298,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,Optimistic Job,1.2838100053553034,17.832358529999997,2.489108710819672,154.366225216,4.259527068890505,-5.237752904000001,False
4,M,Finance,2.713578734,67,6.163047381,6.071705924,5.378562056,2,3.834325972,1.153868131,10,0,1,3,2,26.68822061,5.180561032,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,Optimistic Job,0.5216040614712765,8.331348056,2.430070508059701,181.809775178,2.27118797172885,-11.289047913,False
3,O,Finance,2.789090276,49,8.125946508,3.4339019430000004,2.878791497,7,6.529868753,1.072982849,6,1,0,3,2,25.49813815,3.605645412,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,Optimistic Job,1.0719970438585016,10.290918729,3.4152125828571425,136.665423524,2.91347561530131,-6.555094463,False
0,F,Finance,0.0,72,8.725579862,3.066696726,2.137687118,7,6.275641949,0.968600618,10,0,0,1,18,16.76520505,2.590905966,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,Optimistic Job,1.1154237378242116,12.070506357000005,0.0,0.0,0.0,-8.998778189,False
4,M,Finance,3.354719453,64,3.821968821,3.272300249,1.957682716,9,6.581770227,1.433471604,0,0,0,3,3,26.1460445,2.610514296,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,Optimistic Job,1.3674132778260537,12.764067957000002,3.1450494871875,214.702044992,1.1392812050444805,-10.241541499,False
2,F,Finance,5.927751439,63,8.696667108,4.769521009,3.397805135,5,7.034822915,0.481805071,1,0,0,3,12,17.24818241,4.275564685,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,Optimistic Job,0.7107499450112312,4.825885424999998,5.64547756095238,373.448340657,1.4671106232259818,-2.3407585379999998,False
1,F,Finance,0.523970981,60,7.521937763,4.56005398,4.086663080499999,5,7.778455313,0.976790784,4,0,0,1,11,0.449456711,3.679680734,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,Optimistic Job,0.6428011473747988,1.1077234349999987,0.523970981,31.43825886,14.355638071109135,-8.175635943,True
1,M,Finance,2.700056701,61,10.2795798,7.924699973,7.2367397805,3,4.191927426,1.800784117,2,0,0,1,23,13.58643447,7.648480013,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,Optimistic Job,0.7156612448471334,11.424217721999998,2.6557934763934425,164.70345876099998,3.8071718257593736,-6.828436072999999,False
1,M,Finance,1.701477058,55,8.799750837,4.422580357,3.637357573,10,3.979574009,2.015864036,5,1,0,4,20,15.92155589,4.819728889,0.0,0.0,0.0,1.0,0.0,1,0,1,1,1,Optimistic Job,2.5128317697785025,40.20425991,1.8561567905454543,93.58123819,5.171830437339931,-9.519198096,True
4,F,Finance,1.347142729,54,5.06670621,8.375988458,7.155268451,10,4.487746368,1.28646497,0,0,0,2,17,3.563869501,5.594447545,0.0,0.0,0.0,1.0,0.0,1,0,1,1,1,Optimistic Job,2.2282899210403864,35.12253632,1.4968252544444445,72.745707366,3.761076017357921,-13.098404693,True
2,F,Finance,2.262466868,62,5.436657109,5.088772752,5.457983848,7,5.170503824,0.455646706,10,0,1,3,11,7.345444687,5.181949222,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,Optimistic Job,1.3538332507381587,19.806473232,2.189484065806452,140.272945816,2.402977557769036,-11.130372199,False
1,M,Finance,1.086254705,54,9.335736395,2.079101444,2.401004133,1,5.881589708,1.010615328375,0,0,1,1,19,7.356197759,2.582254509,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,Optimistic Job,0.1700220603011161,2.118410292,1.2069496722222222,58.65775407,8.594426658893045,-7.696419192,True
0,F,Finance,3.848453833,59,6.067320201,4.350075605,4.35636821,5,4.695566803,0.213177658,4,0,1,4,11,15.55633449,4.104906464,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,Optimistic Job,1.0648341743973266,16.522165985,3.913681864067797,227.058776147,1.576560474488093,-9.388659163,False
1,F,Finance,7.238284234,59,7.579405792,2.789082543,2.465341136,1,9.161727289,1.149308044,3,0,1,0,8,16.61297143,2.61939622,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,Optimistic Job,0.1091497234588773,0.0,7.360967017627118,427.058769806,1.047127405745918,-0.0205826850000008,False
0,M,Finance,3.30547747,60,6.210848174,7.294378367,5.889908117,2,7.434665609,1.514337985,10,0,0,1,23,10.12606959,4.822514326,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Optimistic Job,0.2690100813113786,1.1306687820000008,3.30547747,198.3286482,1.878956438326593,-7.049008747000002,False
0,F,Finance,4.309139297,51,4.952246986,3.365750527,2.37578854,1,5.554694796,0.587431045,7,0,1,3,31,15.08095119,2.874379628,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,Optimistic Job,0.1800278929312392,2.4453052040000003,5.069575643529412,219.766104147,1.149242724515248,-9.183918921,False
1,M,Finance,0.0,61,4.85185443,8.409266287,7.880353893,10,6.570672915,1.478758769,4,0,0,2,4,14.21486972,7.66077405,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,Optimistic Job,1.5219141371610947,14.293270849999995,0.0,0.0,0.0,-12.577472655,False
2,M,Finance,2.9013423315,60,5.372283833,2.663355983,2.916624173,5,3.0,0.688760268,4,0,0,2,14,11.60859509,2.39969403,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,Optimistic Job,1.6666666666666667,25.0,2.9013423315,174.08053989,1.8516545857663471,-12.7263738355,False
1,M,Finance,1.390740642,61,6.54001898,7.3956031,6.39951527,7,7.443633937,1.011890433,4,0,1,3,9,8.782342489,6.544394089,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,Optimistic Job,0.9404008927958112,3.894562440999997,1.367941615081967,84.83517916199999,4.702543941331083,-8.625606440999999,False
1,M,Finance,3.495022455,64,7.899256585,2.573181237,2.957784758,5,4.481364983,0.515259544,5,0,0,1,27,7.842758927,4.487024291,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,Optimistic Job,1.1157314833688925,17.593175085000002,3.2765835515625,223.68143712,2.26014473060088,-8.124355977,False
3,M,Finance,1.80674486,62,7.76414183,3.998802657,3.798732089,4,7.388104639,0.951947391,6,0,0,0,26,8.163193614,4.770180766,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,Optimistic Job,0.5414108483094537,2.4475814440000008,1.7484627677419355,112.01818132,4.297309488402253,-7.041008671,False
0,F,Finance,3.708961625,72,3.139031506,2.32294276,2.105455739,10,7.621481037,0.20455637,6,0,0,2,18,2.453806029,1.027275505,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,Optimistic Job,1.3120809395776236,3.785189630000003,3.0908013541666666,267.045237,0.8463370137996507,-9.530525832,False
0,M,Finance,3.629354104,76,5.632193607,3.897180509,4.518021931,1,4.408915217,1.223241242,10,0,1,4,19,20.72455598,3.184546458,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1,Optimistic Job,0.2268131616920589,3.5910847830000003,2.8652795557894737,275.830911904,1.551844610806265,-10.329537072,False
1,M,Finance,2.519161837,56,6.304679688,8.215067656,7.859869318,7,5.683528894,2.076737298,7,0,1,2,27,20.42499397,7.713910985,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,Optimistic Job,1.2316291745063133,16.215297741999997,2.699101968214286,141.073062872,2.5026894244746374,-9.492629581,False
2,F,Finance,3.1304004285,58,3.048296639,7.7029519,6.830741772,8,6.150454186,0.0,7,0,1,1,23,8.513132715,7.529837055,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,Optimistic Job,1.3007169483857042,14.796366512,3.238345270862069,181.563224853,0.9737721127455438,-11.6708487465,False
3,F,Finance,0.826782456,51,6.55337257,4.458338167,3.807695311,4,6.505743065875,0.733338017,4,0,0,3,30,12.65168536,2.852061548,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Optimistic Job,0.6148413731525092,5.977027736499998,0.9726852423529412,42.165905256,7.926356591678815,-10.114101908125,True
1,M,Finance,3.627778758,58,3.51015177,2.378962197,2.392278263,5,6.441613049,0.219645032,0,0,1,1,3,29.25526556,3.268245192,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,Optimistic Job,0.7762030972624478,7.791934755000001,3.7528745772413794,210.411167964,0.9675760304454596,-10.420456423,False
0,M,Finance,2.790675522,63,10.67812416,4.973927404,4.104776433,5,8.339425114,0.704166126,5,0,1,4,18,6.864670511,4.195619731,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,Optimistic Job,0.5995617121863874,0.0,2.6577862114285717,175.812557886,3.826358197440053,-2.191775203999999,False
1,F,Finance,0.0,62,3.349917274,5.221073553,4.850298265999999,6,6.893607396,0.9757823425,9,0,0,2,23,11.28899533,3.016656993,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,Optimistic Job,0.8703715856347558,6.638355623999999,0.0,0.0,0.0,-13.75647533,False
3,M,Finance,2.632884776,67,7.605752984,3.815394444,3.105646154,3,5.067808641,0.814624158,5,1,0,5,11,18.85024471,3.484452743,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,Optimistic Job,0.5919718388198707,8.796574076999999,2.3578072620895525,176.403279992,2.8887526918496644,-8.693553599000001,False
0,M,Finance,4.198998227,66,7.299894563,3.367101987,2.980391528,1,6.506149383,1.441519644,5,1,1,1,28,13.0780997,2.099869127,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,Optimistic Job,0.153700743885917,1.4938506169999997,3.817271115454545,277.133882982,1.738484792887244,-5.994957827,False
2,O,Finance,2.323964737,54,7.46795895,2.555320243,2.550827301,7,6.866098454,1.34000194,8,1,0,1,3,13.4434632,3.212943314,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,Optimistic Job,1.0195018389114407,7.937310821999998,2.582183041111111,125.494095798,3.2134562246587137,-7.341977859,False
2,F,Finance,3.641609559,77,7.508601008,7.368159579,6.6495129415,9,6.226288353,0.904847005,6,0,0,3,29,23.84761106,5.943666002,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1,Optimistic Job,1.4454839688983483,15.963404822999998,2.837617838181818,280.403936043,2.061890734398745,-6.6235010800000005,False
4,O,Finance,2.1140041225,64,8.256163263,6.246278528,5.542115091,7,6.479719641,1.724361151,9,0,1,2,18,11.78375907,5.5434579185,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,Optimistic Job,1.0802936527852165,10.641962513,1.98187886484375,135.29626384,3.9054622340264618,-7.150112973500001,False
2,F,Finance,2.880674308,52,4.919017006,8.353575525,6.81624189,2,7.713306917,1.202905917,4,0,0,2,11,11.15552193,6.968210225,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Optimistic Job,0.2592921585412391,0.5733861660000006,3.32385497076923,149.795064016,1.7075922093446183,-8.487001768999999,False
4,M,Finance,4.895795909,60,6.771431039,4.042175785,4.068296828,5,4.980011724,2.180815033,7,0,0,0,31,24.91348085,3.120482486,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,Optimistic Job,1.004013700591039,15.09994138,4.895795909,293.74775454,1.3831113806341473,-7.352761328,False
2,F,Finance,1.076961703,54,6.820007646,6.927561428,6.30812268,3,7.780314583,2.067343678,6,0,1,1,30,10.59628948,6.748801713,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,Optimistic Job,0.3855885219030867,0.659056251,1.1966241144444447,58.155931962,6.332637109566745,-8.322716068,False
0,M,Finance,4.710084843,49,9.43476645,3.320192754,2.792807713,2,5.898299313,1.561376038,3,0,0,2,24,6.141802485,2.695379498,0.0,1.0,0.0,0.0,0.0,0,1,1,0,1,Optimistic Job,0.339080791575285,4.203401374,5.767450828163264,230.794157307,2.003099044812684,-3.9568493940000025,False
1,F,Finance,3.014955817,55,6.006985098,3.470161006,3.053926568,6,3.001763536,0.650204886,8,0,0,1,22,8.574755981,5.031147919,0.0,0.0,0.0,0.0,1.0,1,0,1,1,1,Optimistic Job,1.9988250000515695,29.989418784,3.2890427094545456,165.82256993500002,1.992395730686756,-11.976295549,True
0,M,Finance,4.290284212,63,7.573087881,4.27215747,3.589617299,5,6.993985375,1.466955841,4,0,0,2,11,9.134195842,5.4715625,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,Optimistic Job,0.7148999793268798,5.030073124999999,4.0859849638095245,270.287905356,1.7651716079363553,-5.142642532,False
2,F,Finance,2.638221598,55,6.998766896,6.610524411,6.23929377,3,7.807662698,0.45276892,7,0,0,5,31,0.910261171,5.313883156,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,Optimistic Job,0.3842379103759792,0.577011906000001,2.8780599250909087,145.10218788999998,2.6528351148765026,-6.555348807999998,False
0,F,Finance,2.566731101,55,9.760335333,3.012259201,2.56659801,10,8.410352938,0.624372432,2,0,0,4,2,5.002055462,1.070637323,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,Optimistic Job,1.189010743510845,0.0,2.800070292,141.17021055499998,3.8026325894431903,-3.2625806279999985,False
0,M,Finance,1.264251703,52,8.516130879,2.711226579,2.489195618,6,7.968442718,0.436138986,8,0,0,3,21,7.980417169,2.763757381,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,Optimistic Job,0.7529702116633826,0.1893436919999978,1.458751965,65.741088556,6.736103941004539,-6.2511747,True
3,M,Finance,4.046151469,50,7.458050869,5.666943037,5.825896972,8,4.661292909,2.219329445,0,1,0,2,24,2.546780691,4.249626743,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1,Optimistic Job,1.7162620234728527,26.709656728,4.8553817628,202.30757345,1.843245594274118,-7.834504753000001,False
3,M,Finance,0.189947065,61,5.478765144,3.181836963,2.340915507,7,7.190719861,1.272193628,2,1,0,1,22,21.2128621,0.798690287,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,Optimistic Job,0.9734769446332628,5.664960973000001,0.1868331786885246,11.586770965,28.843642011525684,-11.14056793,True
2,O,Finance,3.9682032315,43,5.652165623,3.255629782,2.809212013,10,6.006469507,0.915788606,1,0,0,5,25,0.0,3.617464802,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,Optimistic Job,1.6648715170110993,19.93530493,5.537027764883721,170.6327389545,1.4243639484320096,-8.3731616385,False
2,M,Finance,5.266701469,64,7.707435548,5.792708745,5.391203493,8,6.451539278,2.241968125,2,0,0,0,1,7.64271784,4.399982073,0.0,0.0,1.0,0.0,0.0,1,1,0,1,0,Optimistic Job,1.240014150929889,12.387685775999998,4.9375326271875,337.068894016,1.4634274589828664,-4.574323704999998,False
1,M,Finance,3.722251944,73,7.947366311,8.564438335,6.94127803,9,7.672467086,0.783804248,7,0,1,1,27,0.0,6.423045196,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,Optimistic Job,1.1730255599821806,2.9477962259999986,3.059385159452055,271.724391912,2.135096288635318,-4.657914658999999,False
2,F,Finance,1.75349319,69,9.715049208,6.396783372,4.960844959,3,4.322726786,1.650858487,3,0,0,1,23,4.900647776,4.508161237,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,Optimistic Job,0.6940063872914869,11.031819642000002,1.5247766869565216,120.99103011,5.540397455435798,-8.208730816,False
3,F,Finance,7.888605941,55,3.862879584,8.115628358,6.963386419,10,4.770897256,0.785070905,8,0,0,1,5,0.0,6.711992891,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,Optimistic Job,2.0960417848914585,32.29102744000001,8.605751935636365,433.873326755,0.4896783554522843,-7.477617219000002,True
3,M,Finance,2.374650896,59,5.189937754,2.370314157,2.4438486435,3,7.6451006,2.802268547,6,0,0,3,12,0.0,1.696822687,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Optimistic Job,0.3924081783828979,1.0646981999999996,2.4148992162711864,140.104402864,2.1855582067840933,-8.79031075,True
2,F,Finance,3.932238012,57,9.245369002,3.076318179,3.505021825,5,3.958776994,2.460594451,6,0,1,1,3,9.149166107,5.231404302,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,Optimistic Job,1.263016332462803,20.20611503,4.1391979073684215,224.137566684,2.351172277411981,-6.863615992,False
3,M,Finance,3.008183421,57,6.197515337,3.918503245,2.683731587,9,5.145326991,0.515484076,2,1,1,1,18,16.69250013,3.796273861,0.0,0.0,0.0,0.0,1.0,1,0,1,1,1,Optimistic Job,1.7491599689859243,25.692057081,3.1665088642105266,171.466454997,2.0602185670379702,-9.648974251,False
4,M,Finance,3.911618825,64,7.688656068,6.278609944,5.358420903,4,5.296536523,1.835310225,1,0,0,3,10,11.23385093,2.605857544,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,Optimistic Job,0.7552105007923873,10.813853908,3.6671426484375,250.3436048,1.965594402721487,-7.1031885840000015,False
2,F,Finance,2.757635795,71,6.822005276,8.959090236,7.588281801,3,3.0,1.488881994,8,0,0,3,28,23.61275304,8.455698931,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,Optimistic Job,1.0,15.0,2.3303964464788733,195.792141445,2.4738601407659777,-11.420358929,False
2,M,Finance,2.682095647,69,7.151117243,2.275159345,2.926247488,9,6.566697002,1.114192775,9,0,0,1,7,17.67816446,2.381275409,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,Optimistic Job,1.3705520442406427,12.899726982000002,2.3322570843478263,185.064599643,2.666242440309213,-7.600090108,False
0,F,Finance,4.54563055,59,4.352762471,7.521056947,6.756445124,5,4.276610699,0.813926692,8,1,0,3,14,6.318767264,6.426301261,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,Optimistic Job,1.169150140593613,18.616946505,4.62267513559322,268.19220245,0.95757066552626,-10.82499628,False
3,F,Finance,5.145776814,54,10.41633216,5.393203157,4.302057963,2,5.395028748,0.20440423,9,0,0,2,12,0.0,4.390870745,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,Optimistic Job,0.3707116483376337,5.209942504000001,5.717529793333334,277.87194795600004,2.0242487259961446,-3.042862278000001,False
1,F,Finance,2.804759595,67,7.943374748,8.61355809,8.006993971,4,5.805095359,1.505375335,7,1,0,0,6,4.264426496,8.438923763,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,Optimistic Job,0.6890498351243364,8.779618564,2.511725010447761,187.918892865,2.8321053833492638,-7.446770298000001,False
1,F,Finance,5.929408127,73,7.277833072,3.836607108,3.324331529,1,3.868917955,1.049174523,8,1,1,4,6,12.67591415,4.71682928,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,Optimistic Job,0.2584702006171128,4.131082044999999,4.873486131780823,432.846793271,1.2274130766711515,-6.923840846000001,False
3,F,Finance,2.910664941,50,6.667484643,3.411836464,2.941328638,3,10.0,0.277384148,5,1,0,2,28,0.0,0.918109783,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,Optimistic Job,0.3,0.0,3.4927979292,145.53324705,2.2907084044889383,-4.421850415999998,False
4,M,Finance,14.01934101,65,4.422917128,3.177234245,2.871967674,10,3.435173788,1.878929043,8,0,1,2,9,14.03585154,3.566393472,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,Optimistic Job,2.911060871194561,45.64826212,12.940930163076922,911.25716565,0.3154868067511256,-2.122568074,True
3,F,Finance,3.938028093,66,2.96530063,5.424783364,5.268854067,6,5.630786765,1.025985262,10,0,0,2,28,14.65911169,4.3594667335,0.0,0.0,1.0,0.0,0.0,1,0,1,1,1,Optimistic Job,1.0655704523025034,14.21527941,3.580025539090909,259.909854138,0.7529912331684324,-11.465884512,False
2,M,Finance,4.28189623,55,7.733745258,4.226650781,4.367014047,9,4.396434565,0.364373828,7,1,1,3,20,17.57016651,3.616585917,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,Optimistic Job,2.047113374926348,32.432088915,4.671159523636364,235.50429265,1.806149622173352,-7.587923947,True
4,F,Finance,3.012604762,60,8.57889297,5.980075265,5.841887603,10,9.319075576,0.585238884,9,0,0,1,9,20.17676506,5.620662845,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,Optimistic Job,1.073067807900778,0.0,3.012604762,180.75628572,2.8476662714642558,-3.089426692,False
4,F,Finance,2.376860522,43,8.335964994,2.610115036,3.059655337,6,5.447814431,0.881845937,2,1,1,2,0,0.0,4.141923261,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,Optimistic Job,1.101359100239881,15.313113413999998,3.3165495655813952,102.205002446,3.5071325880686235,-7.839360053,False
